case_id,mode,state_family,harmonic_packet_A,harmonic_packet_B,harmonic_packet_A_weights,harmonic_packet_B_weights,harmonic_packet_A_phases,harmonic_packet_B_phases,harmonic_packet_A_wavelength_scales,harmonic_packet_B_wavelength_scales,harmonic_packet_A_shift,harmonic_packet_B_shift,N_A,N_B,pair_kind,sweep_region,R,T,Delta_F,L_gap_min,L_gap_min_collision,N_eff_gap_at_L_gap_min,N_eff_gap_min,N_eff_gap_min_collision,max_B_to_A_transfer,B_to_A_transfer_collision,A_to_B_transfer_at_B_to_A_max,joint_score_min,joint_score_min_collision,tail_from_collision,tail_L_gap_min,tail_L_gap_max,tail_N_eff_gap_min,tail_N_eff_gap_max,joint_R_score
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,coarse,0.6,0.4,1.7721542475852274,3.105852383408314e-06,242,0.016962095149917422,0.016962095149917422,242,0.999999999999966,39,0.9999999999999913,0.16739522616781777,242,232,3.105852383408314e-06,9.155101068708565e-05,0.016962095149917422,0.4999905863657359,0.13569676119940322
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,coarse,0.601,0.3990000000000002,1.7741959158923275,1.6397065500815735e-07,139,0.0008954984038833658,0.0008954984038833658,139,0.9999999996610185,85,0.9999999999152525,0.10883453433353299,139,232,2.360329609913986e-06,9.150982851055886e-05,0.012890546776279654,0.49976567677233064,0.007163987570054077
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,coarse,0.602,0.398,1.7762384443050308,3.6050817517612344e-07,130,0.0019688553140284615,0.0019688553140284615,130,0.9999999999819222,237,0.9999999999954805,0.11415318190866222,130,232,5.9344202862981425e-06,9.155163336541582e-05,0.032409847323569885,0.4999939870196579,0.015750842530307736
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,coarse,0.603,0.39700000000000013,1.7782818424433962,2.259086330314757e-06,227,0.012337623478624549,0.012337623478624549,227,0.9999999999999438,53,0.9999999999999858,0.1505315842040178,227,232,3.2128528747536723e-06,9.141934384031554e-05,0.01754646049998687,0.49927150982657453,0.09870098782906947
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,coarse,0.604,0.39599999999999996,1.780326119962518,1.2398469640350317e-07,15,0.0006771217552921094,0.0006771217552921094,15,0.9999999999983185,30,0.9999999999995796,0.10852361599054017,15,232,2.1075542975527886e-06,9.153124330248954e-05,0.011510056537030966,0.49988263008933065,0.005416974044017326
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,coarse,0.605,0.3949999999999999,1.7823712865529924,5.789408305476311e-07,52,0.003161788855894576,0.003161788855894576,52,0.9999999992004946,104,0.9999999998001154,0.11935258199946083,52,232,1.1086285869375855e-05,9.155272654262116e-05,0.060545902561282006,0.4999999572247644,0.025294311646676698
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,coarse,0.606,0.394,1.7844173519413922,9.986010562488732e-07,228,0.005453693235191626,0.005453693235191626,228,0.9999999902509858,206,0.9999999975624059,0.1293429646631064,228,232,5.9048536536183776e-06,9.155258294122514e-05,0.03224837408696102,0.4999991729696762,0.04362955563056155
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,coarse,0.607,0.39300000000000007,1.7864643258907436,1.3584707854314413e-06,233,0.007419061782836245,0.007419061782836245,233,0.9999998456679232,211,0.9999999613955294,0.1326027261585518,233,232,1.3584707854314413e-06,9.15387664100508e-05,0.007419061782836245,0.49992371628742105,0.05935264859477424
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,coarse,0.608,0.392,1.7885122182010058,1.6878131719203155e-07,101,0.0009217710336273388,0.0009217710336273388,101,0.9999999999942248,202,0.999999999998556,0.10958979733475285,101,232,1.821470657742538e-06,9.10556930537177e-05,0.009947658418821614,0.49728549166403724,0.007374168274784438
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,coarse,0.609,0.39099999999999996,1.7905610387095585,3.891085481264869e-07,243,0.002125051484171747,0.002125051484171747,243,0.9999999999971565,193,0.9999999999992889,0.11331338240881644,243,232,3.891085481264869e-07,9.002281571833008e-05,0.002125051484171747,0.49164460424304135,0.017000411876205122
