case_id,mode,state_family,harmonic_packet_A,harmonic_packet_B,harmonic_packet_A_weights,harmonic_packet_B_weights,harmonic_packet_A_phases,harmonic_packet_B_phases,harmonic_packet_A_shift,harmonic_packet_B_shift,N_A,N_B,R_input,R,T,Delta_F,collision,channel,L,N_eff,N_eff_2,p_chi,origin_A,origin_B,sim_to_A0,sim_to_B0
"custom_packet|A=1|B=1,2;p=0,1.88495559215",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,1.88495559215",0.0,0.0,1,2,0.0,0.0,1.0,0.0,0,A_channel,0.00018310546875000033,1.0,1.4142135623730951,1.0000000000000009,1.0,3.4726948067278945e-34,0.9999999999999998,0.7071067811865474
"custom_packet|A=1|B=1,2;p=0,1.88495559215",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,1.88495559215",0.0,0.0,1,2,0.0,0.0,1.0,0.0,0,B_channel,0.0002746582031249983,1.5000000000000002,1.8708286933869709,-0.9999999999999968,3.4726948067278945e-34,1.0000000000000009,0.7071067811865474,1.0
"custom_packet|A=1|B=1,2;p=0,1.88495559215",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,1.88495559215",0.0,0.0,1,2,0.0,0.0,1.0,0.0,1,A_channel,0.0002746582031249982,1.5,1.8708286933869707,-0.9999999999999967,3.6334900653256042e-34,1.0,0.7071067811865475,1.0
"custom_packet|A=1|B=1,2;p=0,1.88495559215",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,1.88495559215",0.0,0.0,1,2,0.0,0.0,1.0,0.0,1,B_channel,0.00018310546875000033,1.0,1.4142135623730951,1.0000000000000009,1.0,3.4726948067278945e-34,0.9999999999999998,0.7071067811865474
"custom_packet|A=1|B=1,2;p=0,1.88495559215",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,1.88495559215",0.0,0.0,1,2,0.0,0.0,1.0,0.0,2,A_channel,0.00018310546875000033,1.0,1.4142135623730951,1.0000000000000009,1.0,3.4726948067278945e-34,0.9999999999999998,0.7071067811865474
"custom_packet|A=1|B=1,2;p=0,1.88495559215",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,1.88495559215",0.0,0.0,1,2,0.0,0.0,1.0,0.0,2,B_channel,0.0002746582031249983,1.5000000000000002,1.8708286933869709,-0.9999999999999968,3.4726948067278945e-34,1.0000000000000009,0.7071067811865474,1.0
"custom_packet|A=1|B=1,2;p=0,1.88495559215",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,1.88495559215",0.0,0.0,1,2,0.0,0.0,1.0,0.0,3,A_channel,0.0002746582031249982,1.5,1.8708286933869707,-0.9999999999999967,3.6334900653256042e-34,1.0,0.7071067811865475,1.0
"custom_packet|A=1|B=1,2;p=0,1.88495559215",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,1.88495559215",0.0,0.0,1,2,0.0,0.0,1.0,0.0,3,B_channel,0.00018310546875000033,1.0,1.4142135623730951,1.0000000000000009,1.0,3.4726948067278945e-34,0.9999999999999998,0.7071067811865474
"custom_packet|A=1|B=1,2;p=0,1.88495559215",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,1.88495559215",0.0,0.0,1,2,0.0,0.0,1.0,0.0,4,A_channel,0.00018310546875000033,1.0,1.4142135623730951,1.0000000000000009,1.0,3.4726948067278945e-34,0.9999999999999998,0.7071067811865474
"custom_packet|A=1|B=1,2;p=0,1.88495559215",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,1.88495559215",0.0,0.0,1,2,0.0,0.0,1.0,0.0,4,B_channel,0.0002746582031249983,1.5000000000000002,1.8708286933869709,-0.9999999999999968,3.4726948067278945e-34,1.0000000000000009,0.7071067811865474,1.0
"custom_packet|A=1|B=1,2;p=0,1.88495559215",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,1.88495559215",0.0,0.0,1,2,0.0,0.0,1.0,0.0,5,A_channel,0.0002746582031249982,1.5,1.8708286933869707,-0.9999999999999967,3.6334900653256042e-34,1.0,0.7071067811865475,1.0
